co_municipio,co_area,seq_equipe,co_profissional_sus,co_unidade,co_cbo,tp_sus_nao_sus,ind_vinculacao,co_microarea,dt_entrada,dt_desligamento,co_cnes_outraequipe,co_municipio_outraequipe,co_area_outraequipe,co_profissional_sus_compl,co_cbo_ch_compl,st_equipeminima,co_mun_atuacao,to_char_dt_atualizacao_dd_mm_yyyy,no_usuario,to_char_dt_atualizacao_origem_dd_mm_yyyy
310620,746,230677,1D02809BC83E0FC0,3106202695774,515105,S,10202,,17/08/2018,"",,,,"",,1,,02/10/2018,GERGETRNO,
310620,746,230677,A69AD23C7FD4B08A,3106202695774,225142,S,10101,,20/02/2019,"",,,,"",,1,,21/02/2019,GERGETRNO,
310620,746,230677,7B9EF66D38329497,3106202695774,515105,S,10202,,20/02/2019,"",,,,"",,1,,20/02/2019,GERGETRNO,
310620,746,230677,746BD61EC394092A,3106202695774,515105,S,10202,,06/12/2012,"",,,,"",,1,,22/07/2014,GERGETRNO,
310620,871,230685,48DC268B288C2E31,3106202695774,225142,S,10101,,19/07/2022,"",,,,"",,1,,05/08/2022,SMSAS,
310620,623,230650,3F52A9782838BBF8,3106202695774,223565,S,10301,,13/09/2022,"",,,,"",,1,,03/10/2022,SMSAS,
310620,2,1762184,3C2D44B67F349FCD,3106202695774,223293,S,10102,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,2,1762184,277E0569158B6862,3106202695774,322425,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,2,1762184,F1341AFBC8710C41,3106202695774,322430,S,10101,,07/08/2020,"",,,,"",,1,,13/08/2020,SMSAS,
310620,3,1762222,546C1ECDA911107B,3106202695774,322430,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,3,1762222,3E201656BA37BBF2,3106202695774,223293,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,230669,FAB7C94E7192587F,3106202695774,223810,S,10101,,16/01/2018,"",,,,"",,1,,22/01/2018,SMSAS,
310620,1,230669,90A77914B716194F,3106202695774,224140,S,10101,,04/11/2019,"",,,,"",,1,,26/11/2019,PRISCILA,
310620,1,230669,A3145CADEEA2E79F,3106202695774,223710,S,10101,,16/01/2018,"",,,,"",,1,,22/01/2018,SMSAS,
310620,1,230669,D9330B2A1FA36C72,3106202695774,251510,S,10101,,01/11/2019,"",,,,"",,1,,26/11/2019,PRISCILA,
310620,1,1762168,760F57D89FD281F4,3106202695774,322430,S,10101,,07/08/2020,"",,,,"",,1,,13/08/2020,SMSAS,
310620,1,1762168,B23257EE6C5E7257,3106202695774,223293,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,871,230685,B39C9EE381C7414E,3106202695774,515105,S,10202,,23/08/2012,"",,,,"",,1,,25/07/2014,GERGETRNO,
310620,871,230685,321F3848E133B879,3106202695774,515105,S,10202,,11/07/2013,"",,,,"",,1,,16/08/2016,GERGETRNO,
310620,871,230685,D1B9E2ACB750F693,3106202695774,515105,S,10202,,23/08/2012,"",,,,"",,1,,25/07/2014,GERGETRNO,
310620,874,230642,7C4537B46698B124,3106202695774,225142,S,10101,,29/04/2013,"",,,,"",,1,,27/08/2014,GERGETRNO,
310620,874,230642,8577050B8F130335,3106202695774,223565,S,10101,,21/03/2013,"",,,,"",,1,,27/08/2014,GERGETRNO,
310620,874,230642,32D230C99F68A69B,3106202695774,515105,S,10202,,23/07/2020,"",,,,"",,1,,24/07/2020,SMSAS,
310620,874,230642,1C40A7629D39EEDB,3106202695774,322250,S,10101,,21/03/2011,"",,,,"",,1,,27/08/2014,GERGETRNO,
310620,874,230642,AAE866D223E4E884,3106202695774,515105,S,10202,,27/11/2010,"",,,,"",,1,,27/08/2014,GERGETRNO,
310620,874,230642,334D466965271ECC,3106202695774,515105,S,10202,,20/12/2011,"",,,,"",,1,,27/08/2014,GERGETRNO,
310620,1107,1483447,E32D7D4CAC9D8FD4,3106202695774,223565,S,10101,,17/05/2019,"",,,,"",,1,,17/12/2019,SMSAS,
310620,1107,1483447,515EE224F67291E8,3106202695774,515105,S,10202,,17/05/2019,"",,,,"",,1,,29/05/2019,SMSAS,
310620,1107,1483447,20ADA9C3D7A30D57,3106202695774,322245,S,10101,,17/05/2019,"",,,,"",,1,,27/06/2019,SMSAS,
310620,1107,1483447,D061379F5D825440,3106202695774,515105,S,10202,,30/05/2019,"",,,,"",,1,,14/06/2019,SMSAS,
310620,1107,1483447,27DA1ABCF136E3C4,3106202695774,515105,S,10202,,17/05/2019,"",,,,"",,1,,29/05/2019,SMSAS,
310620,623,230650,1EF455958D2F8B1C,3106202695774,515105,S,10202,,18/05/2017,"",,,,"",,1,,18/05/2017,GERGETRNO,
310620,623,230650,85C0EBB7022308C5,3106202695774,225142,S,10101,,11/07/2022,"",,,,"",,1,,12/07/2022,SMSAS,
310620,871,230685,9C3867EF9B00F726,3106202695774,223565,S,10301,,31/08/2022,"",,,,"",,1,,05/09/2022,SMSAS,
310620,706,230634,8DC727B8A082EFC4,3106202695774,223565,S,10101,,25/03/2022,"",,,,"",,1,,29/03/2022,SMSAS,
310620,1,230669,A2AA5B269515A588,3106202695774,251510,S,10101,,06/08/2020,"",,,,"",,1,,23/10/2020,SMSAS,
310620,1,230669,688B88551EF5ED7F,3106202695774,223810,S,10101,,29/08/2022,"",,,,"",,1,,30/08/2022,SMSAS,
310620,2,1761668,FEFBF18DE22C429C,3106202708302,322430,S,10301,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,1761633,96E46C89FEAC7D35,3106202708302,223293,S,10101,,08/06/2020,"",,,,"",,1,,15/06/2020,SMSAS,
310620,1,1761633,3DE2AF1093AE963A,3106202708302,322425,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,1761633,DFF1B587A6CEB657,3106202708302,322430,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1000,230693,B9966180003290AE,3106202708302,515105,S,10202,,06/06/2018,"",,,,"",,1,,21/06/2018,GERGETRNE,
310620,1000,230693,78AD769E0795585B,3106202708302,515105,S,10202,,11/09/2009,"",,,,"",,1,,25/07/2014,GERGETRNE,
310620,1000,230693,4D8E97EDAD2B03DA,3106202708302,225170,S,10101,,18/07/2022,"",,,,"",,1,,29/07/2022,SMSAS,
310620,1000,230693,1DA1E8C51001B1E9,3106202708302,515105,S,10202,,11/09/2009,"",,,,"",,1,,25/07/2014,GERGETRNE,
310620,1000,230693,0519E85E2763DE92,3106202708302,223565,S,10301,,23/05/2022,"",,,,"",,1,,30/05/2022,SMSAS,
310620,466,230707,6C464E8C4A3F65AA,3106202708302,223565,S,10101,,12/03/2015,"",,,,"",,1,,08/04/2015,GERGETRNE,
310620,466,230707,00A49DBBF78099B1,3106202708302,515105,S,10202,,01/11/2013,"",,,,"",,1,,06/08/2014,GERGETRNE,
310620,466,230707,4384569A6C72D898,3106202708302,322250,S,10101,,01/11/2013,"",,,,"",,1,,06/08/2014,GERGETRNE,
310620,466,230707,743B57AA2E4DE24B,3106202708302,515105,S,10202,,27/09/2017,"",,,,"",,1,,13/10/2017,GERGETRNE,
310620,466,230707,CB2EBC72A35BC899,3106202708302,515105,S,10202,,29/05/2018,"",,,,"",,1,,13/06/2018,GERGETRNE,
310620,466,230707,440A8BB49323F876,3106202708302,515105,S,10202,,01/11/2013,"",,,,"",,1,,06/08/2014,GERGETRNE,
310620,466,230707,5AA583DEFA4DC4B5,3106202708302,225142,S,10101,,20/11/2013,"",,,,"",,1,,06/08/2014,GERGETRNE,
310620,1000,230693,ADA51ED48CDEE9EF,3106202708302,322245,S,10301,,09/09/2022,02/12/2022,,,,"",,1,,05/12/2022,SMSAS,
310620,1000,230693,72CE878A3A80675E,3106202708302,322245,S,10301,,09/09/2022,02/12/2022,,,,"",,1,,05/12/2022,SMSAS,
310620,2,1761668,8E0CF806A9C3C039,3106202708302,223293,S,10301,,25/07/2022,"",,,,"",,1,,26/07/2022,SMSAS,
310620,1000,230693,77E6069EDC572DA1,3106202708302,515105,S,10301,,24/11/2022,"",,,,"",,1,,25/11/2022,SMSAS,
310620,1000,230693,77D7A57F087D431C,3106202708302,322245,S,10101,,02/12/2022,"",,,,"",,1,,05/12/2022,SMSAS,
310620,466,230707,A830D2A18E86B557,3106202708302,251510,S,10101,,01/08/2021,"",,,,"",,1,,03/09/2021,SMSAS,
310620,2,1788191,4B7F89C88C8DE53C,3106202708310,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1788191,6EA8944C95668454,3106202708310,322425,S,10301,,28/07/2020,25/07/2022,,,,"",,1,,26/07/2022,SMSAS,
310620,1,1788175,52E38806DBD0830B,3106202708310,322425,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1788175,84D90D3B5417463F,3106202708310,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,953,230715,470BA39902C873FA,3106202708310,223565,S,10101,,01/09/2022,"",,,,"",,1,,05/09/2022,SMSAS,
310620,953,230715,E3FE14FFCFAE6F95,3106202708310,225142,S,10101,,23/07/2018,"",,,,"",,1,,23/07/2018,SMSAS,
310620,953,230715,DF274EF85F511AA3,3106202708310,515105,S,10202,,23/07/2018,"",,,,"",,1,,04/08/2022,SMSAS,
310620,953,230715,BFCFC753015D1E98,3106202708310,515105,S,10202,,23/07/2018,"",,,,"",,1,,04/08/2022,SMSAS,
310620,953,230715,07EFF1C31CC02DD4,3106202708310,515105,S,10202,,18/05/2022,"",,,,"",,1,,04/08/2022,SMSAS,
310620,430,230766,06E352F407F37EBB,3106202708310,515105,S,10202,,02/06/2010,"",,,,"",,1,,04/08/2022,SMSAS,
310620,430,230766,ED0DB430855204B7,3106202708310,515105,S,10202,,29/08/2011,"",,,,"",,1,,04/08/2022,SMSAS,
310620,953,230715,A4172EA64164F82C,3106202708310,322245,S,10301,,22/12/2021,"",,,,"",,1,,29/12/2021,SMSAS,
310620,2,1788191,13CBC4FD79A9B2F8,3106202708310,322415,S,10301,,09/06/2022,"",,,,"",,1,,13/06/2022,SMSAS,
310620,430,230766,DD81E6B355546FE6,3106202708310,225142,S,10101,,13/02/2017,"",,,,"",,1,,16/03/2017,SMSAS,
310620,430,230766,F311F584EC598420,3106202708310,515105,S,10202,,24/09/2009,"",,,,"",,1,,04/08/2022,SMSAS,
310620,430,230766,46B310EDC8C31F3B,3106202708310,322250,S,10101,,08/06/2009,"",,,,"",,1,,20/09/2019,SMSAS,
310620,430,230766,F9A15ABF2DEC0F0E,3106202708310,515105,S,10202,,05/11/2009,"",,,,"",,1,,04/08/2022,SMSAS,
310620,431,230731,032CB631ED77F55F,3106202708310,515105,S,10202,,15/07/2016,"",,,,"",,1,,04/08/2022,SMSAS,
310620,431,230731,E508756D586F5D0D,3106202708310,223565,S,10101,,15/07/2016,"",,,,"",,1,,15/07/2016,SMSAS,
310620,431,230731,06C98515E52CBC9A,3106202708310,515105,S,10202,,06/09/2016,"",,,,"",,1,,04/08/2022,SMSAS,
310620,431,230731,DD1990D39F2F5FAE,3106202708310,515105,S,10202,,15/07/2016,"",,,,"",,1,,04/08/2022,SMSAS,
310620,431,230731,A8EF4BF113010ECD,3106202708310,515105,S,10202,,15/07/2016,"",,,,"",,1,,04/08/2022,SMSAS,
310620,431,230731,9562608F3EDFF3A5,3106202708310,225142,S,10101,,15/07/2016,"",,,,"",,1,,15/07/2016,SMSAS,
310620,431,230731,8CA5589004C8ACD7,3106202708310,322250,S,10101,,15/07/2016,"",,,,"",,1,,20/08/2018,SMSAS,
310620,953,230715,045FC379AC6488B9,3106202708310,515105,S,10301,,14/06/2022,"",,,,"",,1,,04/08/2022,SMSAS,
310620,953,230715,E404B3F50032FD9E,3106202708310,515105,S,10301,,15/09/2022,"",,,,"",,1,,20/09/2022,SMSAS,
310620,430,230766,94BFCACC5B6948F5,3106202708310,223565,S,10301,,20/09/2022,"",,,,"",,1,,03/10/2022,SMSAS,
310620,1,1788175,9ED9B3743995FEA9,3106202708310,322430,S,10101,,13/05/2021,"",,,,"",,1,,14/05/2021,SMSAS,
310620,688,230774,61F2FBE20EC180BE,3106202820609,225170,S,10301,,02/01/2022,"",,,,"",,1,,04/01/2023,SMSAS,
310620,687,230790,37812EAEE0B30005,3106202820609,515105,S,10202,,09/03/2022,"",,,,"",,1,,16/03/2022,SMSAS,
310620,688,230774,D0D5288390B3BB54,3106202820609,515105,S,10202,,09/03/2022,"",,,,"",,1,,16/03/2022,SMSAS,
310620,688,230774,2FDA5585C58306ED,3106202820609,515105,S,10202,,09/03/2022,"",,,,"",,1,,16/03/2022,SMSAS,
310620,688,230774,A90D676ADEE7DFF2,3106202820609,322245,S,10301,,24/10/2022,"",,,,"",,1,,25/10/2022,SMSAS,
310620,687,230790,7AC9043B7DE58E4F,3106202820609,225170,S,10301,,18/08/2022,28/10/2022,,,,"",,1,,16/11/2022,SMSAS,
310620,1,1761862,429E24E3E7A8FF09,3106202820609,223293,S,10301,,05/08/2022,"",,,,"",,1,,11/08/2022,SMSAS,
310620,2,1761900,D7D49EB43A5F10F4,3106202820609,223293,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,2,1761900,5F2CEE1EE35A8F2C,3106202820609,322430,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,1761862,92CF0D145FE1720B,3106202820609,322425,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,1761862,A93A0B6AFF4163BC,3106202820609,322430,S,10102,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,687,230790,DA423E1C0767A4F7,3106202820609,515105,S,10202,,10/06/2015,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,687,230790,05FD569157812A2A,3106202820609,515105,S,10202,,10/06/2015,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,687,230790,787F4B61C78932AE,3106202820609,223565,S,10101,,19/01/2016,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,687,230790,F4CA5044CAC99CDE,3106202820609,515105,S,10202,,10/06/2015,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,687,230790,737052E87634058E,3106202820609,322250,S,10101,,26/09/2017,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,687,230790,0763B919BF2F434B,3106202820609,515105,S,10202,,10/06/2015,"",,,,"",,1,,20/02/2019,GERGETRNE,
310620,688,230774,9B8AD9956DE01B2D,3106202820609,515105,S,10202,,19/06/2019,"",,,,"",,1,,24/06/2019,SONIA,
310620,688,230774,ED063352F1CF53FE,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,688,230774,F9AA47C0C91AD349,3106202820609,223565,S,10102,,01/07/2007,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,688,230774,A5C52298032C062A,3106202820609,515105,S,10202,,03/07/2017,"",,,,"",,1,,13/07/2017,GERGETRNE,
310620,688,230774,E42C76E6EAB34BA6,3106202820609,322250,S,10101,,28/07/2011,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,C277EC04DD582230,3106202820609,225142,S,10101,,25/02/2019,"",,,,"",,1,,25/03/2019,GERGETRNE,
310620,689,230782,7EC6E973C2153526,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,9E62E343E1A2F193,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,18B511F8B6F711C2,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,67A6ED627DB7EC8D,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,307EA79DB32C4753,3106202820609,515105,S,10202,,06/06/2012,"",,,,"",,1,,25/06/2014,GERGETRNE,
310620,689,230782,36F46A5AAD8B5817,3106202820609,223565,S,10101,,17/07/2015,"",,,,"",,1,,24/07/2015,GERGETRNE,
310620,689,230782,3767968EC7202136,3106202820609,322250,S,10101,,24/07/2016,"",,,,"",,1,,20/06/2018,GERGETRNE,
310620,688,230774,8C35332C3F5E1304,3106202820609,223565,S,10301,,09/02/2022,"",,,,"",,1,,14/02/2022,SMSAS,
310620,1004,230804,3C87D828CA7E3BC4,3106203002446,225170,S,10101,,03/08/2022,"",,,,"",,1,,04/08/2022,SMSAS,
310620,727,230847,85B37FA0BD02C7BE,3106203002446,225170,S,10301,,03/08/2022,"",,,,"",,1,,04/08/2022,SMSAS,
310620,728,230839,8FFBF06D40BE2E50,3106203002446,223565,S,10101,,30/12/2020,"",,,,"",,1,,04/01/2021,SMSAS,
310620,1004,230804,C28D8E3D479A474B,3106203002446,515105,S,10202,,06/10/2022,"",,,,"",,1,,25/10/2022,SMSAS,
310620,501,230812,8AEA949CDCE5A8C0,3106203002446,515105,S,10202,,06/10/2022,"",,,,"",,1,,25/10/2022,SMSAS,
310620,728,230839,A57692C911565F7B,3106203002446,322245,S,10301,,28/04/2022,"",,,,"",,1,,28/04/2022,SMSAS,
310620,728,230839,879E67565579C07B,3106203002446,225142,S,10101,,15/12/2020,"",,,,"",,1,,17/12/2020,SMSAS,
310620,1004,230804,CFEB28055C902986,3106203002446,322245,S,10101,,10/11/2022,"",,,,"",,1,,18/11/2022,SMSAS,
310620,1,1757695,D03B1298D009156A,3106203002446,223293,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1,1757695,F3FF911D1737CF82,3106203002446,322430,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,2,1757733,5BFEDBDA9AD41828,3106203002446,322425,S,10301,,25/06/2020,"",,,,"",,1,,26/06/2020,SMSAS,
310620,2,1757733,955F52564EF11114,3106203002446,223293,S,10301,,12/11/2021,"",,,,"",,1,,01/12/2021,SMSAS,
310620,2,1757733,4DA0122ABA730F05,3106203002446,322430,S,10101,,22/05/2020,"",,,,"",,1,,25/05/2020,SMSAS,
310620,1004,230804,40FEC4AD7D253106,3106203002446,515105,S,10202,,05/12/2017,"",,,,"",,1,,18/12/2017,GERGETRL,
310620,1004,230804,708CAFCFC331440C,3106203002446,322245,S,10301,,13/05/2020,"",,,,"",,1,,15/05/2020,SMSAS,
310620,1004,230804,F061DCF520BAAC97,3106203002446,515105,S,10202,,05/12/2017,"",,,,"",,1,,18/12/2017,GERGETRL,
310620,1004,230804,51064FABFE9245DB,3106203002446,515105,S,10202,,05/12/2017,"",,,,"",,1,,18/12/2017,GERGETRL,
310620,501,230812,E50F6610F5AF3E1E,3106203002446,515105,S,10202,,16/01/2014,"",,,,"",,1,,28/04/2014,MARCE HELENA,
310620,501,230812,2AA6974D05098A3D,3106203002446,515105,S,10202,,16/01/2014,"",,,,"",,1,,28/04/2014,MARCE HELENA,
310620,501,230812,D1AFA31591F58D77,3106203002446,322250,S,10101,,16/01/2014,"",,,,"",,1,,10/12/2019,SMSAS,
310620,501,230812,B81B720903FED300,3106203002446,223565,S,10101,,16/01/2014,"",,,,"",,1,,28/04/2014,MARCE HELENA,
310620,501,230812,110E0785CA8E831C,3106203002446,515105,S,10202,,16/01/2014,"",,,,"",,1,,28/04/2014,MARCE HELENA,
310620,502,230820,7DFB0A28F571083E,3106203002446,515105,S,10202,,22/01/2014,"",,,,"",,1,,21/08/2014,MARCE HELENA,
310620,502,230820,9D63B5765AB57C3F,3106203002446,515105,S,10202,,22/01/2014,"",,,,"",,1,,21/08/2014,MARCE HELENA,
310620,502,230820,E9E186AF7A1D28C1,3106203002446,515105,S,10202,,22/01/2014,"",,,,"",,1,,21/08/2014,MARCE HELENA,
310620,502,230820,B5653267B05AEFC5,3106203002446,515105,S,10202,,22/01/2014,"",,,,"",,1,,21/08/2014,MARCE HELENA,
310620,502,230820,F1067CB06AF465A9,3106203002446,322245,S,10101,,11/11/2019,"",,,,"",,1,,10/12/2019,SMSAS,
310620,727,230847,BEE3538034FD2B2A,3106203002446,515105,S,10202,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,727,230847,FDACB2B3929E6125,3106203002446,515105,S,10202,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,727,230847,FE7A490A5FF136D4,3106203002446,223565,S,10101,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,727,230847,EF97F90C63B88856,3106203002446,515105,S,10202,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,727,230847,23F6BACDCD356E77,3106203002446,322250,S,10101,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,727,230847,F63CDFD0EB76342F,3106203002446,515105,S,10202,,04/08/2014,"",,,,"",,1,,20/08/2014,MARCE HELENA,
310620,728,230839,3E64BEFDB63E6035,3106203002446,515105,S,10202,,01/05/2004,"",,,,"",,1,,14/07/2014,MARCE HELENA,
310620,728,230839,0C3F57FCE1B4C315,3106203002446,515105,S,10202,,01/05/2004,"",,,,"",,1,,14/07/2014,MARCE HELENA,
310620,728,230839,6A8023B542CF79CC,3106203002446,515105,S,10202,,01/05/2004,"",,,,"",,1,,14/07/2014,MARCE HELENA,
310620,728,230839,630C1ED9C8568352,3106203002446,515105,S,10202,,10/01/2012,"",,,,"",,1,,14/07/2014,MARCE HELENA,
310620,501,230812,F0068D3A6300605D,3106203002446,225170,S,10101,,29/08/2022,29/11/2022,,,,"",,1,,27/12/2022,SMSAS,
310620,502,230820,B15AA4670D731F22,3106203002446,225170,S,10101,,05/08/2022,"",,,,"",,1,,09/08/2022,SMSAS,
310620,502,230820,EC83F94D8DB9C7EF,3106203002446,223565,S,10101,,09/12/2021,"",,,,"",,1,,17/12/2021,SMSAS,
310620,1004,230804,E09D4392601005D8,3106203002446,223565,S,10301,,20/01/2022,"",,,,"",,1,,21/01/2022,SMSAS,
310620,771,230898,32ADC10977A0CABA,3106203008525,515105,S,10202,,26/09/2022,"",,,,"",,1,,28/09/2022,SMSAS,
310620,1,1781529,1B04DB7965956803,3106203008525,223293,S,10301,,23/02/2022,"",,,,"",,1,,24/02/2022,SMSAS,
310620,692,230871,7EEDC43B62750749,3106203008525,322245,S,10301,,15/03/2022,12/12/2022,,,,"",,1,,19/12/2022,SMSAS,
310620,692,230871,0A4BCE7A7DFAF56A,3106203008525,223565,S,10101,,21/03/2022,"",,,,"",,1,,22/03/2022,SMSAS,
310620,693,230855,5731F9205DDA74D1,3106203008525,223565,S,10301,,23/11/2022,"",,,,"",,1,,25/11/2022,SMSAS,
310620,771,230898,141FACBE150EEE17,3106203008525,223565,S,10101,,23/11/2022,"",,,,"",,1,,25/11/2022,SMSAS,
310620,771,230898,5731F9205DDA74D1,3106203008525,223565,S,10301,,31/03/2022,23/11/2022,,,,"",,1,,25/11/2022,SMSAS,
310620,692,230871,E7B9494F0C87E193,3106203008525,322245,S,10101,,12/12/2022,"",,,,"",,1,,13/12/2022,SMSAS,
310620,692,230871,EEE959763E9BB336,3106203008525,225170,S,10101,,09/03/2022,"",,,,"",,1,,15/03/2022,SMSAS,
310620,692,230871,17EA9797A89EDC36,3106203008525,515105,S,10202,,12/05/2015,"",,,,"",,1,,21/05/2015,PRPS001144,
310620,692,230871,E2C5CCF9FEC3735F,3106203008525,515105,S,10202,,12/05/2015,"",,,,"",,1,,21/05/2015,PRPS001144,
310620,693,230855,A08A1B0199A2E305,3106203008525,225142,S,10101,,25/06/2009,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,693,230855,067C9F160AF42F48,3106203008525,515105,S,10202,,30/05/2011,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,693,230855,9972167D5D436522,3106203008525,515105,S,10202,,31/01/2011,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,693,230855,C8082CD96EF31E73,3106203008525,515105,S,10202,,19/05/2017,"",,,,"",,1,,06/08/2018,GERGETRB,
310620,693,230855,62EAECAEC12D7F12,3106203008525,322250,S,10101,,04/11/2019,"",,,,"",,1,,12/11/2019,SMSAS,
310620,693,230855,C55EC64754BB512C,3106203008525,515105,S,10202,,05/11/2014,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,771,230898,16A41E7EEC49D6F1,3106203008525,515105,S,10202,,17/07/2018,"",,,,"",,1,,06/08/2018,GERGETRB,
310620,771,230898,ABAD58A474A848A8,3106203008525,515105,S,10202,,21/05/2018,"",,,,"",,1,,15/06/2018,GERGETRB,
310620,771,230898,400CD6EE08FE3D84,3106203008525,515105,S,10202,,21/05/2018,"",,,,"",,1,,15/06/2018,GERGETRB,
310620,692,230871,2FDB19BE572EC5FE,3106203008525,515105,S,10202,,14/09/2020,"",,,,"",,1,,18/09/2020,SMSAS,
310620,771,230898,8F8A14FFBCDD6C25,3106203008525,515105,S,10202,,14/09/2020,"",,,,"",,1,,18/09/2020,SMSAS,
310620,693,230855,86F899AACCAC3AB4,3106203008525,515105,S,10202,,02/08/2018,"",,,,"",,1,,12/11/2021,SMSAS,
310620,771,230898,5DFE98CBCA4AFE18,3106203008525,225170,S,10301,,30/08/2022,"",,,,"",,1,,05/09/2022,SMSAS,
310620,771,230898,97A541F07BF7A83E,3106203008525,322245,S,10301,,10/11/2021,"",,,,"",,1,,01/12/2021,SMSAS,
310620,2,1781537,0749AA8726BBA5E8,3106203008525,322430,S,10301,,25/05/2020,"",,,,"",,1,,26/05/2020,SMSAS,
310620,1,1645366,DAFB6C5F66E71A43,3106203008525,251605,S,10101,,22/04/2020,"",,,,"",,1,,23/04/2020,SMSAS,
310620,1,1645366,8D679FAC52D0B559,3106203008525,223810,S,10101,,16/01/2018,"",,,,"",,1,,19/01/2018,SMSAS,
310620,1,1645366,F3D7995F4473B093,3106203008525,223405,S,10101,,16/01/2018,"",,,,"",,1,,19/01/2018,SMSAS,
310620,1,1645366,58215DAA732B12BC,3106203008525,251605,S,10101,,16/01/2018,"",,,,"",,1,,19/01/2018,SMSAS,
310620,1,1645366,C6E1FBFC2425B352,3106203008525,223710,S,10301,,20/04/2022,"",,,,"",,1,,25/04/2022,SMSAS,
310620,1,1645366,B46F871314A0A2DF,3106203008525,223605,S,10101,,16/01/2018,"",,,,"",,1,,19/01/2018,SMSAS,
310620,1,1781529,0EDA022B2B75B77C,3106203008525,322425,S,10101,,25/05/2020,"",,,,"",,1,,26/05/2020,SMSAS,
310620,1023,230863,FA7579C8089764E8,3106203008525,515105,S,10202,,30/05/2014,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,1023,230863,C7881070098B4B1E,3106203008525,225142,S,10101,,27/12/2019,"",,,,"",,1,,15/01/2020,SONIA,
310620,1023,230863,9D211D4BB2853287,3106203008525,515105,S,10202,,23/07/2018,"",,,,"",,1,,02/08/2018,GERGETRB,
310620,1023,230863,C5D401F7D649A9B2,3106203008525,515105,S,10202,,30/05/2014,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,1023,230863,9083745F57A822F5,3106203008525,515105,S,10202,,30/05/2014,"",,,,"",,1,,23/03/2015,PRPS001144,
310620,1023,230863,6B7CB261230DD60A,3106203008525,322250,S,10101,,04/11/2019,"",,,,"",,1,,12/11/2019,SMSAS,
310620,692,230871,EA6F0FA238CC5089,3106203008525,515105,S,10202,,12/05/2015,"",,,,"",,1,,21/05/2015,PRPS001144,
310620,692,230871,149D1F062CC643A2,3106203008525,515105,S,10202,,12/05/2015,"",,,,"",,1,,21/05/2015,PRPS001144,
310620,1,1645366,78C27ED7C4AD7827,3106203008525,223710,S,10101,,15/09/2022,"",,,,"",,1,,20/09/2022,SMSAS,
